NO,M-N0,M-NAME,P-NO,P-NAME,SIZE,PRICE,YEAR,ETC,CHECK-DATE,MTYPE-NO,MART-TYPE,A-CODE,A-NAME
1174345,25,방학동도깨비시장,259,"조기(냉동,국산)",1마리(17cm),1667,2017-12,"제주, 6마리 10000원",2017-12-28,001,전통시장,320000,도봉구
1174346,25,방학동도깨비시장,265,"명태(생물,수입산)",1마리(42cm),8000,2017-12,일본산,2017-12-28,001,전통시장,320000,도봉구
1174347,25,방학동도깨비시장,254,"오징어(생물,국산)",1마리(30cm),4000,2017-12,속초,2017-12-28,001,전통시장,320000,도봉구
1174348,25,방학동도깨비시장,266,"고등어(생물,국산)",1마리(30cm),4000,2017-12,제주도,2017-12-28,001,전통시장,320000,도봉구
1174349,210,상계중앙시장,305,"사과(부사, 300g)",1개(266g),1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174350,210,상계중앙시장,306,"배(신고, 600g)",1개(580g),2000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174351,210,상계중앙시장,307,배추(2.5~3kg),1포기,4000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174352,210,상계중앙시장,308,무(1kg),1개,1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174353,210,상계중앙시장,309,양파(1.5kg망),1망(1.6kg),3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174354,210,상계중앙시장,23,상추, (100g),1000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174355,210,상계중앙시장,22,오이,1개,700,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174356,210,상계중앙시장,312,애호박,1개,1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174357,210,상계중앙시장,58,"쇠고기(한우,불고기)",600g,23000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174358,210,상계중앙시장,99,돼지고기(생삼겹살),600g,13800,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174359,210,상계중앙시장,283,닭고기(육계),1마리,5500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174360,210,상계중앙시장,17,달걀,10ro,3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174361,210,상계중앙시장,320,달걀(30개),30개,8000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174362,210,상계중앙시장,260,"조기(냉동,수입산)",1마리(20cm),5000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174363,210,상계중앙시장,152,"명태(러시아,냉동)",1마리,3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174364,210,상계중앙시장,253,오징어,1마리(20cm),4500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174365,210,상계중앙시장,316,"고등어(30cm,국산)",1마리(30cm),4000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174366,96,공릉동 도깨비시장,305,"사과(부사, 300g)",1개(326g),1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174367,96,공릉동 도깨비시장,306,"배(신고, 600g)",1개600g),2000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174368,96,공릉동 도깨비시장,307,배추(2.5~3kg),1포기,4000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174369,96,공릉동 도깨비시장,308,무(1kg),1개,1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174370,96,공릉동 도깨비시장,309,양파(1.5kg망),1망,3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174371,96,공릉동 도깨비시장,23,상추, (100g),900,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174372,96,공릉동 도깨비시장,311,오이(다다기),1개,700,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174373,96,공릉동 도깨비시장,312,애호박,1개,1500,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174374,96,공릉동 도깨비시장,58,"쇠고기(한우,불고기)",600g,22000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174375,96,공릉동 도깨비시장,99,돼지고기(생삼겹살),600g,13800,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174376,96,공릉동 도깨비시장,283,닭고기(육계),1마리,6000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174377,96,공릉동 도깨비시장,17,달걀,10개,3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174378,96,공릉동 도깨비시장,320,달걀(30개),30개,7800,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174379,96,공릉동 도깨비시장,260,"조기(냉동,수입산)",1마리(20cm),5000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174380,96,공릉동 도깨비시장,152,"명태(러시아,냉동)",1마리,3000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174381,96,공릉동 도깨비시장,254,"오징어(생물,국산)",1마리(20cm),5000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174382,96,공릉동 도깨비시장,316,"고등어(30cm,국산)",1마리,5000,2017-12,,2017-12-28,001,전통시장,350000,노원구
1174383,100,홈플러스 중계점,305,"사과(부사, 300g)",1개(369g),1250,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174384,100,홈플러스 중계점,306,"배(신고, 600g)",1개622g,3300,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174385,100,홈플러스 중계점,307,배추(2.5~3kg),1포기(2.312kg),2000,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174386,100,홈플러스 중계점,308,무(1kg),1개,1290,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174387,100,홈플러스 중계점,309,양파(1.5kg망),1개(2596g),3480,2017-12,햇양파,2017-12-28,002,대형마트,350000,노원구
1174388,100,홈플러스 중계점,23,상추, (138g),1850,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174389,100,홈플러스 중계점,311,오이(다다기),1개,650,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174390,100,홈플러스 중계점,312,애호박,1개,1490,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174391,100,홈플러스 중계점,58,"쇠고기(한우,불고기)",600g,32340,2017-12,1,2017-12-28,002,대형마트,350000,노원구
1174392,100,홈플러스 중계점,299,삼겹살,600g,16140,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174393,100,홈플러스 중계점,138,닭고기(토종닭),1마리,7990,2017-12,챰프리,2017-12-28,002,대형마트,350000,노원구
1174394,100,홈플러스 중계점,171,달걀(10개),10개,2780,2017-12,신선특란,2017-12-28,002,대형마트,350000,노원구
1174395,100,홈플러스 중계점,320,달걀(30개),30개,5880,2017-12,신선특란,2017-12-28,002,대형마트,350000,노원구
1174396,100,홈플러스 중계점,264,"명태(냉동,수입산)",1마리,2990,2017-12,캐나다,2017-12-28,002,대형마트,350000,노원구
1174397,100,홈플러스 중계점,254,"오징어(생물,국산)",1마리(25cm),4790,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174398,100,홈플러스 중계점,269,"고등어(냉동,수입산)",1마리(30Cm),3990,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174399,100,홈플러스 중계점,303,조기,1마리,4990,2017-12,백조기,2017-12-28,002,대형마트,350000,노원구
1174400,98,롯데백화점 노원점,305,"사과(부사, 300g)",1개330g,2600,2017-12,부사,2017-12-28,002,대형마트,350000,노원구
1174401,98,롯데백화점 노원점,306,"배(신고, 600g)",1개600g),3300,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174402,98,롯데백화점 노원점,307,배추(2.5~3kg),1포기,3580,2017-12,솎은배추,2017-12-28,002,대형마트,350000,노원구
1174403,98,롯데백화점 노원점,308,무(1kg),1개,2980,2017-12,1kg300g,2017-12-28,002,대형마트,350000,노원구
1174404,98,롯데백화점 노원점,309,양파(1.5kg망),1망(1.6kg),6000,2017-12,햇양파,2017-12-28,002,대형마트,350000,노원구
1174405,98,롯데백화점 노원점,23,상추, (100g),2000,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174406,98,롯데백화점 노원점,311,오이(다다기),1개,990,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174407,98,롯데백화점 노원점,119,호박(인큐베이터),1개(266g),2580,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174408,98,롯데백화점 노원점,58,"쇠고기(한우,불고기)",600g,46800,2017-12,1+,2017-12-28,002,대형마트,350000,노원구
1174409,98,롯데백화점 노원점,99,돼지고기(생삼겹살),600g,27900,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174410,98,롯데백화점 노원점,138,닭고기(토종닭),1마리,12900,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174411,98,롯데백화점 노원점,171,달걀(10개),10개,6500,2017-12,1+,2017-12-28,002,대형마트,350000,노원구
1174412,98,롯데백화점 노원점,320,달걀(30개),30개,6900,2017-12,자연란,2017-12-28,002,대형마트,350000,노원구
1174413,98,롯데백화점 노원점,303,조기,1마리,8000,2017-12,백조기,2017-12-28,002,대형마트,350000,노원구
1174414,98,롯데백화점 노원점,152,"명태(러시아,냉동)",1마리,0,2017-12,미입고,2017-12-28,002,대형마트,350000,노원구
1174415,98,롯데백화점 노원점,254,"오징어(생물,국산)",1마리(20cm),5500,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174416,98,롯데백화점 노원점,266,"고등어(생물,국산)",1마리(25cm),6000,2017-12,,2017-12-28,002,대형마트,350000,노원구
1174417,53,이마트 은평점,28,사과,1개 (300g),1750,2017-12,엔비,2017-12-28,002,대형마트,380000,은평구
1174418,53,이마트 은평점,27,배,1개 (600g),3990,2017-12,국산,2017-12-28,002,대형마트,380000,은평구
1174419,53,이마트 은평점,271,배추(중간),1포기,2780,2017-12,햇배추,2017-12-28,002,대형마트,380000,은평구
1174420,53,이마트 은평점,25,무,1개,1680,2017-12,햇무,2017-12-28,002,대형마트,380000,은평구
1174421,53,이마트 은평점,24,양파,1.8kg,3980,2017-12,무안,2017-12-28,002,대형마트,380000,은평구
1174422,53,이마트 은평점,23,상추,(100g),890,2017-12,예냉,2017-12-28,002,대형마트,380000,은평구
1174423,53,이마트 은평점,311,오이(다다기),1개,890,2017-12,국산,2017-12-28,002,대형마트,380000,은평구
1174424,53,이마트 은평점,119,호박(인큐베이터),1개,1580,2017-12,논개,2017-12-28,002,대형마트,380000,은평구
1174425,53,이마트 은평점,131,쇠고기(한우1등급),600g,43800,2017-12,횡성100g7300,2017-12-28,002,대형마트,380000,은평구
1174426,53,이마트 은평점,52,돼지고기(삼겹살),600g,15840,2017-12,도드람100g2640,2017-12-28,002,대형마트,380000,은평구
1174427,53,이마트 은평점,283,닭고기(육계),1마리(1000g),5980,2017-12,올품,2017-12-28,002,대형마트,380000,은평구
1174428,53,이마트 은평점,171,달걀(10개),10개,2780,2017-12,난이생생 특란,2017-12-28,002,대형마트,380000,은평구
1174429,53,이마트 은평점,320,달걀(30개),30개,5980,2017-12,특란,2017-12-28,002,대형마트,380000,은평구
1174430,53,이마트 은평점,136,"조기(국산,생물)",1마리(22cm),2000,2017-12,참조기,2017-12-28,002,대형마트,380000,은평구
1174431,53,이마트 은평점,264,"명태(냉동,수입산)",1마리(41cm),5980,2017-12,동태,2017-12-28,002,대형마트,380000,은평구
1174432,53,이마트 은평점,254,"오징어(생물,국산)",1마리(34cm),3980,2017-12,동해,2017-12-28,002,대형마트,380000,은평구
1174433,53,이마트 은평점,266,"고등어(생물,국산)",1마리(30cm),3480,2017-12,부산,2017-12-28,002,대형마트,380000,은평구
1174434,51,2001아울렛 불광점,28,사과,1개(230g),2480,2017-12,영주,2017-12-28,002,대형마트,380000,은평구
1174435,51,2001아울렛 불광점,27,배,1개(500g),2970,2017-12,신고,2017-12-28,002,대형마트,380000,은평구
1174436,51,2001아울렛 불광점,26,배추,1포기,2000,2017-12,신선,2017-12-28,002,대형마트,380000,은평구
1174437,51,2001아울렛 불광점,25,무,1개,1500,2017-12,햇무,2017-12-28,002,대형마트,380000,은평구
1174438,51,2001아울렛 불광점,24,양파,1망(1.5kg),3990,2017-12,햇양파,2017-12-28,002,대형마트,380000,은평구
1174439,51,2001아울렛 불광점,23,상추,100g,1000,2017-12,충주,2017-12-28,002,대형마트,380000,은평구
1174440,51,2001아울렛 불광점,311,오이(다다기),1개,900,2017-12,다다기,2017-12-28,002,대형마트,380000,은평구
1174441,51,2001아울렛 불광점,312,애호박,1개,1900,2017-12,웰빙,2017-12-28,002,대형마트,380000,은평구
1174442,51,2001아울렛 불광점,131,쇠고기(한우1등급),600g,23940,2017-12,도드람100g3990원,2017-12-28,002,대형마트,380000,은평구
1174443,51,2001아울렛 불광점,52,돼지고기(삼겹살),600g,12060,2017-12,축림100g2010원,2017-12-28,002,대형마트,380000,은평구
1174444,51,2001아울렛 불광점,18,닭고기,1마리(1000g),5990,2017-12,초원의전설,2017-12-28,002,대형마트,380000,은평구
1174445,51,2001아울렛 불광점,171,달걀(10개),10개,2100,2017-12,특란18개3790,2017-12-28,002,대형마트,380000,은평구
1174446,51,2001아울렛 불광점,320,달걀(30개),30개,5990,2017-12,특란,2017-12-28,002,대형마트,380000,은평구
1174447,51,2001아울렛 불광점,259,"조기(냉동,국산)",1마리(21cm),4990,2017-12,백조기,2017-12-28,002,대형마트,380000,은평구
1174448,51,2001아울렛 불광점,265,"명태(생물,수입산)",1마리(44cm),4950,2017-12,캐나다,2017-12-28,002,대형마트,380000,은평구
1174449,51,2001아울렛 불광점,256,"오징어(냉동,국산)",1마리(34cm),3330,2017-12,선동,2017-12-28,002,대형마트,380000,은평구
1174450,51,2001아울렛 불광점,268,"고등어(냉동,국산)",1마리 (28cm),3500,2017-12,부산,2017-12-28,002,대형마트,380000,은평구
1174451,219,대조시장,28,사과,1개,1500,2017-12,청송,2017-12-28,001,전통시장,380000,은평구
1174452,219,대조시장,27,배,1개,2500,2017-12,신고,2017-12-28,001,전통시장,380000,은평구
1174453,219,대조시장,26,배추,1포기,3000,2017-12,국산,2017-12-28,001,전통시장,380000,은평구
1174454,219,대조시장,308,무(1kg),1개,1000,2017-12,세척무,2017-12-28,001,전통시장,380000,은평구
1174455,219,대조시장,24,양파,1망(1.5kg),3000,2017-12,햇양파,2017-12-28,001,전통시장,380000,은평구
1174456,219,대조시장,310,상추(100g),100g,1000,2017-12,청상추,2017-12-28,001,전통시장,380000,은평구
1174457,219,대조시장,311,오이(다다기),1개,600,2017-12,국산,2017-12-28,001,전통시장,380000,은평구
1174458,219,대조시장,119,호박(인큐베이터),1개,1500,2017-12,바이오,2017-12-28,001,전통시장,380000,은평구
1174459,219,대조시장,98,쇠고기(한우2등급),600g,24000,2017-12,100g4000원,2017-12-28,001,전통시장,380000,은평구
1174460,219,대조시장,52,돼지고기(삼겹살),600g,12300,2017-12,100g2050원,2017-12-28,001,전통시장,380000,은평구
1174461,219,대조시장,283,닭고기(육계),1000g 1마리,6000,2017-12,하림,2017-12-28,001,전통시장,380000,은평구
1174462,219,대조시장,171,달걀(10개),10개,2000,2017-12,,2017-12-28,001,전통시장,380000,은평구
1174463,219,대조시장,320,달걀(30개),30개,6000,2017-12,특란,2017-12-28,001,전통시장,380000,은평구
1174464,219,대조시장,260,"조기(냉동,수입산)",1마리(21m),4000,2017-12,부세,2017-12-28,001,전통시장,380000,은평구
1174465,219,대조시장,152,"명태(러시아,냉동)",1마리(42cm),5000,2017-12,동태,2017-12-28,001,전통시장,380000,은평구
1174466,219,대조시장,254,"오징어(생물,국산)",1마리(33m),3500,2017-12,동해,2017-12-28,001,전통시장,380000,은평구
1174467,219,대조시장,266,"고등어(생물,국산)",1마리(32m),4000,2017-12,부산,2017-12-28,001,전통시장,380000,은평구
1174468,49,대림시장,28,사과,1개,1400,2017-12,부사,2017-12-28,001,전통시장,380000,은평구
1174469,49,대림시장,284,배(중품),1개,2000,2017-12,신고,2017-12-28,001,전통시장,380000,은평구
1174470,49,대림시장,26,배추,1포기,3000,2017-12,해남,2017-12-28,001,전통시장,380000,은평구
1174471,49,대림시장,308,무(1kg),1개,1500,2017-12,흙무,2017-12-28,001,전통시장,380000,은평구
1174472,49,대림시장,24,양파,1망(1.5kg),2500,2017-12,햇양파,2017-12-28,001,전통시장,380000,은평구
1174473,49,대림시장,310,상추(100g),100g,880,2017-12,한근3500원,2017-12-28,001,전통시장,380000,은평구
1174474,49,대림시장,311,오이(다다기),1개,700,2017-12,국산,2017-12-28,001,전통시장,380000,은평구
1174475,49,대림시장,277,호박,1개,1500,2017-12,하우스,2017-12-28,001,전통시장,380000,은평구
1174476,49,대림시장,98,쇠고기(한우2등급),600g,28800,2017-12,100g4800원,2017-12-28,001,전통시장,380000,은평구
1174477,49,대림시장,52,돼지고기(삼겹살),600g,13200,2017-12,보성100g2200원,2017-12-28,001,전통시장,380000,은평구
1174478,49,대림시장,283,닭고기(육계),1마리(1000g),6000,2017-12,하림,2017-12-28,001,전통시장,380000,은평구
1174479,49,대림시장,171,달걀(10개),10개,2000,2017-12,,2017-12-28,001,전통시장,380000,은평구
1174480,49,대림시장,320,달걀(30개),30개,6000,2017-12,특판란,2017-12-28,001,전통시장,380000,은평구
1174481,49,대림시장,260,"조기(냉동,수입산)",1마리(20cm),3500,2017-12,부세-중국,2017-12-28,001,전통시장,380000,은평구
1174482,49,대림시장,264,"명태(냉동,수입산)",1마리(45cm),5000,2017-12,러시아,2017-12-28,001,전통시장,380000,은평구
1174483,49,대림시장,254,"오징어(생물,국산)",1마리 (34cm),4000,2017-12,속초,2017-12-28,001,전통시장,380000,은평구
1174484,49,대림시장,266,"고등어(생물,국산)",1마리(26cm),2500,2017-12,부산,2017-12-28,001,전통시장,380000,은평구
1174553,120,망원시장,305,"사과(부사, 300g)",1개(300g),1250,2017-12,경북사과 ,2017-12-28,001,전통시장,440000,마포구
1174554,120,망원시장,306,"배(신고, 600g)",1개(600g),1500,2017-12,신고햇배 세일,2017-12-28,001,전통시장,440000,마포구
1174555,120,망원시장,307,배추(2.5~3kg),1포기 (2.7kg),2670,2017-12,해남 1망(3포기)8000원,2017-12-28,001,전통시장,440000,마포구
1174556,120,망원시장,308,무(1kg),1개 (1.5kg),1500,2017-12,제주(햇무)대,2017-12-28,001,전통시장,440000,마포구
1174557,120,망원시장,309,양파(1.5kg망),"1망(1,6kg)",3000,2017-12,무안,2017-12-28,001,전통시장,440000,마포구
1174558,120,망원시장,23,상추,1봉지(150g),2000,2017-12,적상추,2017-12-28,001,전통시장,440000,마포구
1174559,120,망원시장,311,오이(다다기),1개,400,2017-12,국내 .다다기(안성.5개)2.000원,2017-12-28,001,전통시장,440000,마포구
1174560,120,망원시장,312,애호박,1개,1500,2017-12,진주 ,2017-12-28,001,전통시장,440000,마포구
1174561,120,망원시장,58,"쇠고기(한우,불고기)",600g(1등급),27000,2017-12,음성한우,2017-12-28,001,전통시장,440000,마포구
1174562,120,망원시장,99,돼지고기(생삼겹살),600g,13800,2017-12,보성녹차먹인삼겹살,2017-12-28,001,전통시장,440000,마포구
1174563,120,망원시장,283,닭고기(육계),1마리1.2kg),7000,2017-12,하림,2017-12-28,001,전통시장,440000,마포구
1174564,120,망원시장,171,달걀(10개),10개,1930,2017-12,국내 (특란),2017-12-28,001,전통시장,440000,마포구
1174565,120,망원시장,320,달걀(30개),30개,5800,2017-12,국내(특란),2017-12-28,001,전통시장,440000,마포구
1174566,120,망원시장,260,"조기(냉동,수입산)",1마리(25cm),2500,2017-12,수입산(중국부서 .냉동),2017-12-28,001,전통시장,440000,마포구
1174567,120,망원시장,152,"명태(러시아,냉동)",1마리(36cm),5000,2017-12,수입산 (러시아)특대,2017-12-28,001,전통시장,440000,마포구
1174568,120,망원시장,256,"오징어(냉동,국산)",1마리(32cm),5000,2017-12,국내산(생물)대,2017-12-28,001,전통시장,440000,마포구
1174569,120,망원시장,266,"고등어(생물,국산)",1마리(30cm),3300,2017-12,국내산 (냉동)중,2017-12-28,001,전통시장,440000,마포구
1174570,123,홈플러스 월드컵점,305,"사과(부사, 300g)",1개(300g),1800,2017-12,  고당도사과,2017-12-28,002,대형마트,440000,마포구
1174571,123,홈플러스 월드컵점,306,"배(신고, 600g)",1개(500g),1190,2017-12,맛이예쁜배 세일,2017-12-28,002,대형마트,440000,마포구
1174572,123,홈플러스 월드컵점,307,배추(2.5~3kg),1포기(1.8kg),2690,2017-12,햇 배추 세일,2017-12-28,002,대형마트,440000,마포구
1174573,123,홈플러스 월드컵점,308,무(1kg),1개 (1.2kg),1420,2017-12,햇무(안성)세일,2017-12-28,002,대형마트,440000,마포구
1174574,123,홈플러스 월드컵점,309,양파(1.5kg망),1망(1.5kg),2990,2017-12,친환경햇앙파 ,2017-12-28,002,대형마트,440000,마포구
1174575,123,홈플러스 월드컵점,310,상추(100g),1봉지,1850,2017-12,적상추 세일,2017-12-28,002,대형마트,440000,마포구
1174576,123,홈플러스 월드컵점,311,오이(다다기),1개,890,2017-12,다다기오이 ,2017-12-28,002,대형마트,440000,마포구
1174577,123,홈플러스 월드컵점,312,애호박,1개,1690,2017-12,청정생명(인큐베이터),2017-12-28,002,대형마트,440000,마포구
1174578,123,홈플러스 월드컵점,58,"쇠고기(한우,불고기)",600g(1등급),32340,2017-12,국내으뜸한우,2017-12-28,002,대형마트,440000,마포구
1174579,123,홈플러스 월드컵점,52,돼지고기(삼겹살),600g,13140,2017-12, 국내(1등급삼겹),2017-12-28,002,대형마트,440000,마포구
1174580,123,홈플러스 월드컵점,283,닭고기(육계),1마리(850g),5990,2017-12,국내 황금닭(9호)세일 ,2017-12-28,002,대형마트,440000,마포구
1174581,123,홈플러스 월드컵점,171,달걀(10개),10개,2780,2017-12,신선 특란,2017-12-28,002,대형마트,440000,마포구
1174582,123,홈플러스 월드컵점,320,달걀(30개),30개,5980,2017-12,신선특란 ,2017-12-28,002,대형마트,440000,마포구
1174583,123,홈플러스 월드컵점,260,"조기(냉동,수입산)",1마리(30cm),3490,2017-12,수입산 (중국.해동.부서조기)특대,2017-12-28,002,대형마트,440000,마포구
1174584,123,홈플러스 월드컵점,152,"명태(러시아,냉동)",1마리(32cm),2990,2017-12,수입산 (러시아.해동)대,2017-12-28,002,대형마트,440000,마포구
1174585,123,홈플러스 월드컵점,255,"오징어(생물,수입산)",1마리(32cm),4790,2017-12,국내(생물)대,2017-12-28,002,대형마트,440000,마포구
1174586,123,홈플러스 월드컵점,269,"고등어(냉동,수입산)",1마리(30cm),2990,2017-12,국내 부산(생물)중,2017-12-28,002,대형마트,440000,마포구
1174587,121,마포농수산물시장,305,"사과(부사, 300g)",1개(300g),1000,2017-12,청송부사사과 세일,2017-12-28,001,전통시장,440000,마포구
1174588,121,마포농수산물시장,306,"배(신고, 600g)",1개(600g),2500,2017-12, 나주햇배,2017-12-28,001,전통시장,440000,마포구
1174589,121,마포농수산물시장,307,배추(2.5~3kg),1포기(2.3kg),3000,2017-12,해남(1망3개)9000원중햇배추,2017-12-28,001,전통시장,440000,마포구
1174590,121,마포농수산물시장,308,무(1kg),1개 (1.3kg),1500,2017-12,제주 (햇무)대,2017-12-28,001,전통시장,440000,마포구
1174591,121,마포농수산물시장,309,양파(1.5kg망),1망(1.5k),3000,2017-12,무안 햇앙파,2017-12-28,001,전통시장,440000,마포구
1174592,121,마포농수산물시장,310,상추(100g),150g,2000,2017-12,국내산 적상추 1봉지,2017-12-28,001,전통시장,440000,마포구
1174593,121,마포농수산물시장,311,오이(다다기),1개,400,2017-12,다다기오이 1봉지(5개)2000원,2017-12-28,001,전통시장,440000,마포구
1174594,121,마포농수산물시장,312,애호박,1개,1500,2017-12,논개 (인큐베이터),2017-12-28,001,전통시장,440000,마포구
1174595,121,마포농수산물시장,58,"쇠고기(한우,불고기)",600g(1등급),19800,2017-12,토종한우 세일,2017-12-28,001,전통시장,440000,마포구
1174596,121,마포농수산물시장,202,돼지고기(생삼겹살),600g,11900,2017-12,토종 한돈돼지 세일,2017-12-28,001,전통시장,440000,마포구
1174597,121,마포농수산물시장,283,닭고기(육계),1마리(1.2kg),5500,2017-12,하림,2017-12-28,001,전통시장,440000,마포구
1174598,121,마포농수산물시장,171,달걀(10개),10개,1640,2017-12,국내산 특란,2017-12-28,001,전통시장,440000,마포구
1174599,121,마포농수산물시장,320,달걀(30개),30개,4900,2017-12,국내산 특란,2017-12-28,001,전통시장,440000,마포구
1174600,121,마포농수산물시장,258,"조기(생물,국산)",1마리(25cm),3300,2017-12,수입( 중국 부서)3마리10000원,2017-12-28,001,전통시장,440000,마포구
1174601,121,마포농수산물시장,152,"명태(러시아,냉동)",1마리(30cm),3500,2017-12,수입산 (러시아 냉동),2017-12-28,001,전통시장,440000,마포구
1174602,121,마포농수산물시장,256,"오징어(냉동,국산)",1마리(32cm),3300,2017-12,국내산(냉동)대,2017-12-28,001,전통시장,440000,마포구
1174603,121,마포농수산물시장,266,"고등어(생물,국산)",1마리(32cm),3300,2017-12,국내산 (부산) 생물,2017-12-28,001,전통시장,440000,마포구
1174604,122,그랜드마트 신촌점,305,"사과(부사, 300g)",1개 (200g),680,2017-12,햇사과 세일,2017-12-28,002,대형마트,440000,마포구
1174605,122,그랜드마트 신촌점,306,"배(신고, 600g)",1개 (500g),1500,2017-12,못생긴배 세일,2017-12-28,002,대형마트,440000,마포구
1174606,122,그랜드마트 신촌점,307,배추(2.5~3kg),1포기 (2.2kg),2980,2017-12,국내산배추  ,2017-12-28,002,대형마트,440000,마포구
1174607,122,그랜드마트 신촌점,308,무(1kg),1개,1200,2017-12,햇무 세일,2017-12-28,002,대형마트,440000,마포구
1174608,122,그랜드마트 신촌점,309,양파(1.5kg망),1망(1.3kg),2980,2017-12,무안 세일,2017-12-28,002,대형마트,440000,마포구
1174609,122,그랜드마트 신촌점,310,상추(100g),1봉지(120g),1580,2017-12,적상추 ,2017-12-28,002,대형마트,440000,마포구
1174610,122,그랜드마트 신촌점,311,오이(다다기),1개,830,2017-12,다다기영동(3개)2480원,2017-12-28,002,대형마트,440000,마포구
1174611,122,그랜드마트 신촌점,312,애호박,1개,2380,2017-12,진주 ,2017-12-28,002,대형마트,440000,마포구
1174612,122,그랜드마트 신촌점,58,"쇠고기(한우,불고기)",600g(1+등급),27480,2017-12,영주  ,2017-12-28,002,대형마트,440000,마포구
1174613,122,그랜드마트 신촌점,202,돼지고기(생삼겹살),600g,10680,2017-12,농협안심포크 세일,2017-12-28,002,대형마트,440000,마포구
1174614,122,그랜드마트 신촌점,283,닭고기(육계),1마리(500g이상),3980,2017-12,하림 닭(6호) 세일,2017-12-28,002,대형마트,440000,마포구
1174615,122,그랜드마트 신촌점,171,달걀(10개),10개,2680,2017-12,신선란(안일농장),2017-12-28,002,대형마트,440000,마포구
1174616,122,그랜드마트 신촌점,320,달걀(30개),30개,6200,2017-12,신선란 (안일농장)특란,2017-12-28,002,대형마트,440000,마포구
1174617,122,그랜드마트 신촌점,260,"조기(냉동,수입산)",1마리(30cm),6500,2017-12,수입산(중국.부서)해동,2017-12-28,002,대형마트,440000,마포구
1174618,122,그랜드마트 신촌점,152,"명태(러시아,냉동)",1마리(30cm),3480,2017-12,수입산 (러시아. 손질),2017-12-28,002,대형마트,440000,마포구
1174619,122,그랜드마트 신촌점,254,"오징어(생물,국산)",1마리(32cm),3990,2017-12,국내산(생물)대 세일,2017-12-28,002,대형마트,440000,마포구
1174620,122,그랜드마트 신촌점,266,"고등어(생물,국산)",1마리(32cm),3980,2017-12,국내(생물)대,2017-12-28,002,대형마트,440000,마포구
1174621,38,송화시장,28,사과,1개(300g),1428,2017-12,영주(8개 10000원),2017-12-28,001,전통시장,500000,강서구
1174622,38,송화시장,281,"배(중품),신고",1개(600g),3000,2017-12,영동,2017-12-28,001,전통시장,500000,강서구
1174623,38,송화시장,307,배추(2.5~3kg),1포기,3000,2017-12,해남(3포기9000원),2017-12-28,001,전통시장,500000,강서구
1174624,38,송화시장,308,무(1kg),1개,1500,2017-12,강원도,2017-12-28,001,전통시장,500000,강서구
